Temperature,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5
27.642905537609607,0.2865674588348468,0.9220772101412968,0.2227317247396044,0.1076050386868181,0.8948640018471326
19.797155143824245,0.6532611747081848,0.6699566724243337,0.1034659305587805,0.3381386710470662,0.8151609649571472
22.618734023135683,0.5728106719636575,0.7207643424673068,0.5086068519492786,0.4717497241185985,0.6867906999210904
23.431574871609577,0.9959335754399004,0.1949352482857268,0.6268006081012842,0.357798349029637,0.2686042409252238
29.279365793547363,0.5605569553469875,0.1101971309358634,0.2632778199528537,0.6045993186118941,0.6091776014735502
23.100748448397653,0.6887945304762862,0.246732994921493,0.4748626600197646,0.0087989708337011,0.7282333924211468
29.17353769191195,0.2755220959095504,0.6712159361873672,0.5337628294211717,0.8074886370681424,0.1268283647117654
24.791000651844136,0.8331287472976477,0.2212247602473052,0.5430430020971786,0.2219810866553929,0.5206201135350411
20.92198804804993,0.6104705805979788,0.7699188731129291,0.0174522196034074,0.861447819187555,0.0710979924981705
22.543306310159043,0.0072035682513295,0.7362218162002085,0.6578176537263284,0.1597724397268516,0.3402409411765958
24.418290839566264,0.3842547516928091,0.1559996782486012,0.0486967594848249,0.6244278828352332,0.1833932439531247
24.58309313754942,0.7480427989098385,0.3164535509329624,0.334199990032039,0.1993241074735734,0.9789774578996464
27.68823053937125,0.2484210653434467,0.5441630922746488,0.3026275769774156,0.6319909462228873,0.925363787382584
21.02370820788302,0.1750856163737489,0.4514853959171196,0.5888979314608055,0.3628405772867392,0.3859320419091031
24.56206891425142,0.2997045927932326,0.6265229560831747,0.9170047028509976,0.0200493733970273,0.6597699353916268
21.978942313631425,0.1011801878265079,0.5369205017516674,0.312007980558162,0.4034718976175694,0.1088468604728345
26.59590465897398,0.4407050638906016,0.3657162905960052,0.5807288621875129,0.0495599496069139,0.0991652932633297
22.31451252667821,0.0351651492901632,0.044867129066763,0.865834686115428,0.5664502255783136,0.3759320556275133
20.306607712895936,0.4175508204021319,0.9678911155065814,0.946133824495666,0.2784327102703624,0.4068995477772671
28.34121426486965,0.7718834732393867,0.9435173816216528,0.540726465877223,0.76910235754671,0.1790032125893127
27.17053023621117,0.5017666347367277,0.7955960261488334,0.26107473245317,0.1658722559153633,0.9028330840524246
24.58730593163311,0.2473105023087842,0.2727369742840245,0.6599617543847841,0.1210668966636823,0.2681824258801023
20.615621190434062,0.5262534097636326,0.614610640894794,0.9686354410764536,0.597004575993923,0.5017685794970705
23.36887354945585,0.0746984838828686,0.7225827131923669,0.96229138436561,0.7706909589708734,0.8988919870138501
29.00573052179186,0.3317369550690779,0.5433678604920207,0.9720459239375406,0.4147130768038642,0.590329230141331
30.024210155821773,0.0414239798871045,0.3658365551964493,0.9423167887209052,0.959064086647796,0.4821164136582947
22.492031274232072,0.9202055306578352,0.9994040853831054,0.0680403832641479,0.5868421231369605,0.1568882485797963
25.32013306616957,0.6641643492380972,0.0432226344514004,0.5557823935619688,0.7469649781215167,0.4835892776485594
26.993963439278765,0.2872012637735002,0.9052242251761246,0.0472363217532175,0.8863691967249672,0.5901377132875864
26.077818685897338,0.5766861677395586,0.2878919970220794,0.7802340860821282,0.76045811943572,0.2211200302930281
21.25953760539344,0.1982965792367089,0.2913336765451285,0.7481743720795959,0.9961114614798692,0.0313474672914713
27.737238219662125,0.3763897771420103,0.9007951539250773,0.8968564655068768,0.2859136217779526,0.0048155119753623
29.80416741235414,0.2552194235333187,0.7924399111830824,0.5349346384859506,0.7226481075148798,0.5175283618054378
28.575342505490703,0.3977050609474323,0.8942790373843048,0.0894320993447618,0.2302334048390494,0.6799117229958314
23.521403929604222,0.2996414370960576,0.6524603986927272,0.8573673471710532,0.6326510056068393,0.4799021109842301
21.018300242648937,0.941969324858566,0.2354966779116839,0.7138925400204453,0.5436364544808209,0.7392993244148495
27.712042721031604,0.6605007170306842,0.739725192381347,0.6810155869967565,0.993835937650734,0.6109192825853784
27.933961506252466,0.4134377733010344,0.1890580427338124,0.3732834024068636,0.060033832779925,0.2180295972231408
20.284169282725603,0.1460615457435666,0.523290271478184,0.2827095368300406,0.3843370668930163,0.2764856615832733
28.133400476398773,0.3814462725502492,0.6850701176357518,0.2422151219702089,0.8798977457637749,0.0899888961133085
27.1370818275346,0.9411044757699204,0.4167356949453238,0.426473060728354,0.7207389821576117,0.4146606628121084
24.90484943925248,0.2956184008004493,0.7509229230705055,0.1290516746293309,0.4125258649335199,0.3504014555434869
22.8894405308249,0.91376610562674,0.852062103488399,0.7840423817117512,0.3637307496105963,0.4435899845203905
19.91392882828492,0.7659481385877168,0.205956181221208,0.8601473997043685,0.7489988075821535,0.1996486996839609
27.49440198605488,0.5549059491185186,0.9037373746074656,0.6031471440759082,0.8661558008318397,0.2338597612198674
24.974660781668856,0.6878350621696941,0.1002169198224464,0.6190498229889076,0.3296013187346902,0.4913588788149887
20.870903452507708,0.7729420951339954,0.3054344077092699,0.6892912188619821,0.9366542531678916,0.6271294590453257
19.453496138708328,0.4070286936509772,0.4845240071093247,0.5065805607672229,0.0636051997346602,0.0913607853141484
19.812733081078164,0.261364962395486,0.9279020595869398,0.0305633972866202,0.2679188876453895,0.3122347350544993
24.03050537276759,0.5811318387517049,0.1281078546865135,0.5659097701329814,0.6900314688882445,0.2874279631206027
21.78831310462017,0.8927388944855754,0.4118417360505181,0.9484602548219024,0.901772432586495,0.5530394238371258
27.198258716229788,0.9790069709205864,0.347175585555955,0.5280977815528259,0.5695394474836409,0.2680611729241369
24.11002232071429,0.3824590201979805,0.3206575865989066,0.6624359107187083,0.6640994650690869,0.4220456144994111
24.087503615047048,0.2644024310357257,0.9976397615781928,0.486316105880562,0.5189254050120933,0.2814982576362885
29.468097172948955,0.2109515566375426,0.865696486904572,0.0287466239815036,0.4855928910159707,0.778813533515993
23.8025844953028,0.8234691913414772,0.534759751478599,0.5651685012622261,0.4221337160854461,0.0097356669623204
21.451804176823963,0.0908777498078979,0.8384455160857041,0.9979473928503564,0.945266369192742,0.5445055605885839
30.492791317160503,0.6748314281500299,0.1145575704489796,0.0661546678986479,0.3599316517156339,0.8303655057663364
29.57159444637932,0.4971588545919829,0.8562409736711093,0.1109312741288821,0.1288675868334928,0.7724736790189494
27.348558467619053,0.1310407383638925,0.313371831065618,0.8028631822689721,0.3951632855415576,0.033979899268585
25.556548483614968,0.6334755602246832,0.6468100042461955,0.9322167941887096,0.2691600365342793,0.6742509443697019
28.76562202924964,0.6318189814755643,0.9763752025615576,0.5598582151225587,0.2712774957439224,0.0173901334626194
23.99772825411972,0.0940024669733718,0.8992920733485651,0.7194460251557001,0.3869961264051446,0.8220528795625979
28.87098415396103,0.2170007583634038,0.3574899828169011,0.5525582747200214,0.6870924423157373,0.6025022959125818
24.7576650631314,0.5114543561418105,0.5070397837654999,0.2122336323845624,0.5241207373224794,0.7825553248060034
24.550630810201174,0.1403511563367732,0.0609371439235798,0.4239134193766382,0.7481139259124711,0.4122470250314652
26.299141220205804,0.1884141446625851,0.4206895669017139,0.4324584262356552,0.6474177183533459,0.6635781217150333
28.196439080902422,0.5556650525385584,0.6866047571344767,0.6787892267810818,0.4151490266711006,0.8883734499744427
24.4226379495571,0.2015323998302627,0.4219566526527768,0.8750074446736653,0.2689455642666356,0.8606676077228398
23.439208397776955,0.0256665538229056,0.0944392400704237,0.3173556356537186,0.0897307154445149,0.4475746937932627
28.563483294577143,0.0199130418007383,0.8234847080858095,0.6661421801632972,0.8276413517015845,0.3981371805415509
21.475973505123285,0.197950624850472,0.8558206440515467,0.4186838799235031,0.6532643316237504,0.6247317982987282
22.959944805078333,0.4069393923272519,0.1087900284610637,0.5226305257518302,0.2554312425071434,0.4204121803759899
23.29939022848579,0.0772927343189312,0.929832510601372,0.3505003482119028,0.6455819229684973,0.3251183680629225
24.49574126052547,0.2832769675151417,0.5125768609735147,0.0031365052513059,0.3033557698995892,0.52823062644853
24.76736317453374,0.2238859783887232,0.542488383479155,0.1729457326459025,0.8471286730375629,0.5909778524646778
22.414708111936708,0.5559698444179373,0.0077521316981303,0.6413739930784331,0.8528444556903108,0.1196313722616734
22.117189238049885,0.8719900954843512,0.2667906851999846,0.4114877260145402,0.7608926956364206,0.5615276200313793
20.88596573781861,0.1991889414021346,0.3088786744773115,0.8674855306046368,0.0533331107584851,0.1267150773260661
25.817169063643423,0.9606744003222748,0.8109972750011094,0.2174487987972616,0.3501402357493212,0.2932798126945979
24.926759480952207,0.6209935061258278,0.1388828310213546,0.3963058109070502,0.0907205427262329,0.9877778581341368
25.386802859834894,0.0412423525048009,0.7111402034904861,0.5757356450896106,0.4213653384774002,0.9961437182437756
24.932323697825066,0.7069905403247062,0.9527585803793396,0.5727507986200534,0.3961844301824461,0.8592107296432006
27.822705743244665,0.4345985080683585,0.8893438155510265,0.4889030887869462,0.9382944751942284,0.9338398378322036
28.594355766239303,0.5574691095038294,0.2654272761689998,0.1088706144940083,0.9967673053754896,0.9283609482636364
28.10508891071565,0.0160450845651484,0.4482428078812518,0.0280357575277275,0.4707904861079783,0.3006206896282217
26.193149620408413,0.2617228977538426,0.5353263758858622,0.7651807770410654,0.368677802863508,0.5937981417390058
22.44011512259994,0.0997502656752761,0.7925491704006232,0.1192975431438836,0.7064955525638331,0.9108479835098156
26.158709977122395,0.2358255991671328,0.6969567318440625,0.0307597043033771,0.0954682919688836,0.5839815970858641
28.93607367204783,0.6255138752113444,0.8123705140915788,0.2445245235840314,0.3684957399302944,0.5297577691385084
27.50403797556847,0.2154285328678786,0.6970588466745153,0.4418884424388887,0.4350829252321314,0.4760674241276973
26.47785623811716,0.8335428406329474,0.6916676410997272,0.8910707038360958,0.8139487640074342,0.4804682514470403
20.202615538898204,0.3446848632493582,0.3072051021602882,0.2443511451178847,0.7464703875628571,0.4057990671837908
23.238618945868136,0.1906660620388712,0.7188618096482703,0.6820949970086841,0.5497994104245665,0.3344809418321895
25.295570449261596,0.3894875021106149,0.1130636366426228,0.5169730606924324,0.993068448337576,0.9361892641449332
19.815253612999285,0.5320305576782143,0.1689461058011588,0.3186093853755408,0.4759448789076567,0.1524914247272996
25.707049782548392,0.8646560323331063,0.0694612175490885,0.8085264517267208,0.5411512461515647,0.2198140047290696
20.284901669551708,0.6684151199974834,0.5478320786802319,0.2264251804222634,0.8589505023684285,0.7486968096446521
23.373581656232357,0.1292759835959555,0.4310485327157711,0.6393129826137581,0.6667753011440318,0.5654744106395163
24.98608826772969,0.8549400340058346,0.1374010633544966,0.8125948234881679,0.5874293337727335,0.2076123909380954
27.136606580929158,0.6067176971739152,0.0837402912057332,0.2125741922411697,0.1999003860897275,0.4185126142234411
25.639625798326275,0.2285057643074174,0.6872489453467198,0.635109912816886,0.8587112681140741,0.1855633097378134
24.036199842454725,0.2204372382136353,0.0717606566203764,0.423332476140557,0.0976593358171782,0.5965544083688863
21.72177218987681,0.2410248286758398,0.871963777014131,0.550288882399269,0.9912401910037822,0.1923853742347581
22.36569635357356,0.4771180896072584,0.8361133947375263,0.1952385670337242,0.4409644877310424,0.9395185840425772
27.34686616869572,0.5884543085557472,0.987969020951097,0.8889534040327612,0.8931091883285214,0.1336083383923019
20.50097163177514,0.9795471400694732,0.7197298966128389,0.6261627739164429,0.8677472817366936,0.9941436756588038
28.689676293543258,0.7884468420013216,0.6143091502954362,0.0873616686155239,0.2394733831351618,0.6238123495285591
21.540120509605742,0.3962385698171261,0.104053003701627,0.6634172023258876,0.0168056708591153,0.2859006564364552
21.22215069523686,0.3159146996201717,0.9187611638628678,0.3729515136334993,0.6344418412381336,0.3856500333874441
22.981890407186224,0.0015117419016171,0.2431359385351724,0.8771475075336982,0.7811888953279094,0.1564472689778822
20.360865437787076,0.5620606471006708,0.0633543724705587,0.2466851715094257,0.1442236682310341,0.2229027646566934
21.415321040550328,0.3609757788914304,0.6038716347555703,0.1516509123544699,0.9931340362967498,0.4359813882180188
20.11048527002686,0.976401017030192,0.4461066861611112,0.8411227331738782,0.9858712875051044,0.5319093682962611
25.697841185796623,0.2106760071012696,0.8683108834912396,0.9249829160275328,0.2364460093602938,0.9584970970740886
26.408625588474266,0.3727232766653973,0.5444504246840939,0.0269006822700897,0.9565432140185318,0.7189970840973866
26.987407951167143,0.6413430444053535,0.1128316018838498,0.3639134784985707,0.7401887486086038,0.434606290554503
23.42968653767412,0.8525951389706738,0.5591460602621241,0.1307649468344238,0.3908983585727673,0.3321222182468234
29.86703626314992,0.3429584896028367,0.4522015089450698,0.9269074791315728,0.4539714905916023,0.9564434695020227
26.87383392169128,0.3047738775494821,0.1015435789568676,0.5942834861895914,0.3883310934933655,0.5667323635733974
28.926080540797344,0.1411213321387857,0.0100924972082827,0.8670044616582977,0.3633896615648766,0.8663976544542359
29.57436821017188,0.7301973088537607,0.241236009362033,0.3621664674319486,0.1444137254707949,0.75070836781034
24.993584710651376,0.1047853605919724,0.8650442933322555,0.6412970836020464,0.947240666846031,0.723285235226912
24.77445467526029,0.0490237669565531,0.5627898582906493,0.5853585558136538,0.9670123147998692,0.0276387392959102
28.576257299806187,0.2985678542867713,0.1678482280850715,0.4352381326150458,0.7629343827521884,0.1241217487586718
20.75627144583343,0.4023850494752113,0.7167957599530946,0.7176482923937867,0.3954836060374282,0.1924483992798715
28.42380817556991,0.0051691430394829,0.2926871083507016,0.3344767941516395,0.2928882834114437,0.6531919796307178
28.286124276696608,0.0087446625356852,0.1011440203763237,0.6309804738159149,0.10639579092299,0.0799192837845986
27.431739574162965,0.322545098876926,0.2525759110646639,0.199900175738717,0.3525685108064359,0.6569064426262213
24.384262447655686,0.5306162746589766,0.7249329966183983,0.5100150324736269,0.4564408166845689,0.4628202630215797
28.074939731411384,0.6114856572054378,0.7027736956611459,0.2779317382844037,0.715317178531677,0.5272044153602734
28.152184503756537,0.070714790646199,0.9377323892531668,0.2394909029678886,0.1496218975708145,0.6555060519621927
20.58356269003585,0.4413181584263634,0.072892357299197,0.941728805596892,0.3215751467147746,0.6771654204404087
29.90776577651626,0.0737229492600127,0.258327973895065,0.9894344760512565,0.5917397086937287,0.7891946632846261
23.651584049475336,0.7048612680692931,0.3718215168136235,0.871067767049024,0.1392126140317277,0.6286521448970325
22.38699817501408,0.7737646163083031,0.5088702371952356,0.8964744731896583,0.0627239164115831,0.3743279049361049
26.855436572263887,0.6189102142188566,0.8550951042592351,0.7595505171388568,0.5824697286107013,0.564581060828532
22.632602591312896,0.1219926740722816,0.6464684846384969,0.9282196311326972,0.7056530468782114,0.0343477111949527
26.0880203190661,0.9654968247369178,0.0384982071925712,0.0171448133729679,0.2026125684017407,0.1834653932745842
20.616953261080077,0.9728234621921348,0.2584809603972877,0.3463378428913698,0.8998222520216904,0.4386814513988598
22.35186925619072,0.956259355719267,0.5729180969611137,0.5190386877783195,0.8379363673573323,0.5372117410696116
26.16328344803517,0.4592169632952643,0.9212616307539928,0.2058708765417021,0.3206905681790943,0.3946386261918473
21.026661179305272,0.2190349211336463,0.1048245791027049,0.0683808320330215,0.0431853018176331,0.2445064337840959
22.67892394193791,0.2645933558498523,0.9688069606979736,0.3571410177553779,0.0578478665673435,0.9757839034625304
24.597926846009635,0.4419824223678444,0.6312578021872441,0.3728116183574974,0.3738891041887666,0.4442290842320522
21.8283498203147,0.3282595084995995,0.6841552319540906,0.8697653833797543,0.9380655254375796,0.1983074372533787
25.80495896957116,0.6534122944026973,0.1606108013567241,0.0144218951737984,0.6334983860659248,0.1911267349212818
26.203429554441826,0.2343032428982653,0.2141410117098819,0.4499410629104475,0.857541433718795,0.9364600742811467
23.79096821928517,0.3745668143521983,0.558580402097982,0.3507808321952599,0.5812102137919108,0.4259488052246155
28.621944239388174,0.4505589471068223,0.1699169225354424,0.9119721558715468,0.693862751701736,0.1817966852448808
23.74088917016529,0.7761415035346256,0.0759101924713984,0.5573432560748989,0.4025361606066484,0.0923670354822934
29.040739721267038,0.2362890318002755,0.1402319602894669,0.2358315168076364,0.7141589709274173,0.0877997327543086
23.28580915281242,0.9170591761600932,0.2909857887107651,0.7560927897719429,0.0968455821343474,0.2870457424805592
22.919011264268445,0.9809206432285188,0.2800451873724878,0.5664010575890923,0.1292725414348217,0.0275193744504776
21.10314446111073,0.0075158603581156,0.2065430134191893,0.2915677673279255,0.1477891655208546,0.2676571814550244
25.74701572341426,0.7883280717394935,0.4586276118208249,0.9468843038863548,0.4158424445751336,0.9936270929029728
25.976585170140638,0.768800791353742,0.9933785757256712,0.4499715398271634,0.6942687812508949,0.936935159045946
24.48567800760818,0.2134583720706353,0.5588697697951366,0.5979497292213489,0.8014755113777703,0.1078684302360287
25.114871405288596,0.9700580474284232,0.806586136315515,0.2767013248736714,0.7592007948539696,0.4194323556964152
24.39117637755327,0.3873810291506566,0.643417805009039,0.489942119815415,0.5016172846027401,0.5552639796730641
22.68707443706011,0.2437143438652608,0.3159550219535053,0.8202898267503705,0.8574198644410294,0.2651912647159268
20.89790804849484,0.4076914695959346,0.5824876081887449,0.6470297092697291,0.8782718361293297,0.5516846681818972
24.12136683333933,0.7634004245518787,0.133325766057745,0.1658217036674917,0.1521165157966062,0.9998541322569058
24.902331864286264,0.7640192875704256,0.1871193459317786,0.4170829375121987,0.5743299219832229,0.0546499940043587
24.45406112187909,0.4424635073551876,0.2374503100965057,0.7948054417390903,0.2476306639778488,0.2755388621387727
23.46332004302548,0.7482344192218725,0.1129409346399712,0.4281335908961723,0.3024286462738993,0.7389209041424484
25.54884275113524,0.0019967343422938,0.2702249591701666,0.0688102774436349,0.0232610582136509,0.6184855254729953
23.055126162219697,0.4504982544001643,0.976661764362302,0.7278670335556998,0.6307832445560975,0.902069539281624
24.399003835268516,0.2704329746062541,0.7294038266682373,0.7401662631835818,0.8302896002358643,0.6086785674206415
